policy_id,driver_age,vehicle_age,vehicle_type,annual_mileage,accident_history,location_risk_score,policy_duration_years,previous_claims,credit_score,claim_cost
487,20,8,Truck,11992,0,0.55,2,1,694,1702
488,35,15,SUV,27709,0,0.45,4,0,685,1251
489,42,4,Convertible,23084,0,0.88,6,1,646,2285
490,59,6,Sedan,20319,0,0.8,6,1,633,1031
491,48,12,Hatchback,10383,2,0.32,2,1,592,4501
492,71,19,SUV,6233,0,0.14,1,0,659,1622
493,75,12,Sedan,23682,0,0.61,2,0,690,221
494,20,6,Sedan,29713,0,0.86,8,0,753,949
495,57,9,Truck,20577,0,0.32,5,0,627,2156
496,63,14,Convertible,15990,2,0.79,3,0,692,1975
497,41,5,Hatchback,19789,0,0.47,9,2,688,3036
498,67,4,Convertible,7930,0,0.4,7,0,626,443
499,49,1,Truck,17112,0,0.26,8,0,686,1970
500,64,14,Hatchback,17374,0,0.94,6,0,609,29
501,39,15,Hatchback,23217,6,0.3,7,0,663,5345
502,40,18,SUV,23523,0,0.35,3,0,639,872
503,19,8,Hatchback,29783,0,0.4,1,1,672,1809
504,44,18,Sedan,20563,0,0.36,1,1,676,1886
505,59,6,Convertible,15425,0,0.25,1,0,624,676
506,19,3,Convertible,15042,1,0.42,7,0,650,1330
507,43,2,SUV,15395,0,0.52,2,0,644,1063
508,34,19,Hatchback,27820,0,0.6,6,0,596,1410
509,57,10,Truck,7208,0,0.24,1,0,632,590
510,50,0,Sedan,12553,0,0.8,8,0,621,0
511,26,5,SUV,18796,0,0.38,5,0,594,1295
512,60,10,Hatchback,10622,0,0.93,9,0,610,663
513,71,0,Truck,27670,0,0.4,3,0,637,1684
514,65,6,Hatchback,29320,0,0.88,2,0,653,1146
515,56,5,SUV,25074,0,0.42,8,0,588,306
516,46,13,Truck,23993,1,0.56,5,0,710,569
517,59,1,Truck,27562,0,0.44,1,0,681,1156
518,72,3,Truck,5223,1,0.45,6,0,646,1938
519,43,10,Truck,20003,0,0.66,3,0,589,1404
520,52,14,Hatchback,19728,1,0.72,8,0,639,1607
521,67,17,Truck,19743,0,0.88,6,0,636,177
522,42,0,Hatchback,25158,2,0.61,2,1,596,4018
523,41,2,Truck,19007,2,0.3,6,0,592,2088
524,30,2,Truck,29300,1,0.99,3,1,688,3322
525,77,6,SUV,17584,0,0.72,7,0,634,940
526,75,0,Hatchback,13514,1,0.44,1,0,694,1306
527,24,10,Hatchback,21175,3,0.97,1,1,649,3506
528,74,5,Convertible,10973,0,0.96,4,0,688,459
529,53,19,SUV,14703,1,0.17,7,0,686,2129
530,62,2,Hatchback,23470,0,0.12,4,1,673,2327
531,37,18,SUV,28280,1,0.14,9,0,709,1539
532,18,1,SUV,28867,0,0.72,8,0,655,704
533,25,17,SUV,12663,0,0.74,5,0,575,1203
534,63,11,Sedan,28668,0,0.75,1,0,583,201
535,33,9,Hatchback,26845,0,0.67,3,0,617,778
536,31,4,SUV,21241,0,0.36,8,0,687,1711
537,29,8,Sedan,7287,0,0.25,7,1,630,2582
538,68,1,Sedan,13878,1,0.94,8,2,660,2970
539,40,1,Truck,15209,1,0.92,1,1,677,2550
540,32,5,Truck,9835,2,0.32,2,1,658,4526
541,45,9,Hatchback,7534,1,0.25,7,1,535,3321
542,51,17,Truck,16004,0,0.44,5,0,591,1485
543,19,11,Hatchback,26914,2,0.14,5,0,738,3270
544,49,3,Sedan,5622,1,0.25,9,1,666,2495
545,40,16,Sedan,15975,1,0.44,1,0,515,2582
546,39,14,Hatchback,17585,1,0.31,5,0,653,2445
547,68,5,Truck,22459,2,0.76,7,0,740,2019
548,42,15,Truck,11876,1,0.91,5,0,664,1868
549,75,16,Hatchback,20336,0,0.92,7,0,652,355
550,79,2,Convertible,29879,0,0.64,1,0,559,634
551,78,9,Truck,18599,0,0.73,5,0,636,152
552,39,4,SUV,16138,0,0.54,6,0,568,456
553,75,13,Truck,26621,0,0.23,6,0,589,1179
554,75,12,Convertible,25378,0,0.67,4,1,577,1736
555,39,5,Sedan,7694,0,0.41,5,0,737,161
556,66,11,Sedan,25688,0,0.11,8,0,686,1394
557,69,7,Sedan,24582,2,0.62,6,0,720,2559
558,59,4,Truck,26796,0,0.28,1,0,584,1187
559,23,14,Sedan,13710,0,0.9,5,0,660,570
560,32,15,Convertible,28773,0,0.94,7,0,600,592
561,71,0,Convertible,25817,1,0.25,8,0,605,1947
562,60,15,Truck,27293,0,0.13,4,1,673,2579
563,77,4,SUV,15061,1,0.1,2,1,659,3674
564,54,2,Truck,29401,2,0.92,4,0,664,1701
565,50,19,Sedan,8810,1,0.24,6,0,587,1265
566,25,14,Truck,5912,1,0.49,6,1,656,2995
567,70,12,Convertible,28826,1,0.15,6,0,667,2057
568,77,15,Truck,9902,0,0.44,1,0,616,1124
569,61,10,Truck,24572,1,0.81,7,0,636,1886
570,61,1,SUV,24612,2,0.47,7,0,568,2626
571,22,5,Convertible,21955,0,0.8,5,0,542,445
572,56,5,Hatchback,15663,1,0.72,4,1,750,2832
573,21,13,Hatchback,18967,1,0.57,3,0,660,1043
574,23,10,Convertible,20008,0,0.76,8,0,632,580
575,62,7,Hatchback,12768,0,0.89,8,0,690,381
576,49,7,Sedan,10135,0,0.81,3,2,606,3348
577,69,0,Hatchback,19072,0,0.72,5,0,656,364
578,47,6,Sedan,13289,0,0.73,8,0,705,633
579,64,5,Convertible,25417,1,0.24,6,0,595,1802
580,52,7,Hatchback,23023,0,0.96,2,1,625,317
581,72,18,Hatchback,11443,0,0.29,1,1,581,1987
582,57,19,Sedan,9842,0,0.41,7,1,692,2125
583,69,7,Sedan,26925,0,0.57,2,0,660,308
584,33,13,Truck,9027,1,0.21,4,0,709,1854
585,30,17,SUV,5260,0,0.63,6,0,692,1570
586,67,15,Hatchback,14127,1,0.26,7,0,637,2357
587,77,8,SUV,23181,2,0.93,7,0,671,1264
588,59,14,SUV,21715,0,0.9,7,0,671,1012
589,47,9,Hatchback,9210,0,0.59,4,0,687,1013
590,36,15,Sedan,29843,0,0.5,6,1,723,1983
591,34,3,Truck,23443,0,0.19,3,1,595,1148
592,73,19,Convertible,5072,0,0.84,8,0,556,894
593,36,12,Hatchback,10111,0,0.44,1,3,597,4270
594,45,4,Hatchback,7921,1,0.32,8,0,674,1900
595,75,6,Convertible,15645,1,1.0,5,0,671,640
596,72,8,SUV,8888,0,0.7,8,0,622,455
597,43,7,Truck,5177,0,0.17,4,2,636,4017
598,54,15,SUV,23383,0,0.82,2,0,608,1524
599,43,5,Convertible,12426,1,0.78,4,0,645,1122
600,70,15,Convertible,9495,1,0.46,8,1,615,3632
601,79,5,Truck,5269,1,0.21,1,0,732,1698
602,40,13,Convertible,15047,0,0.55,5,1,716,1757
603,26,0,Convertible,23039,0,0.79,6,0,686,0
604,29,8,Truck,7533,0,0.17,4,1,652,2596
605,70,12,Hatchback,20939,0,0.25,4,0,707,984
606,18,18,SUV,17346,2,0.66,4,0,655,2401
607,75,16,Hatchback,26366,0,0.6,3,1,658,1749
608,75,10,Hatchback,25745,0,0.91,5,0,564,0
609,18,7,SUV,15314,1,0.83,6,1,663,2996
610,64,4,Hatchback,27502,0,0.93,3,0,585,358
611,51,9,Truck,16353,0,0.52,3,1,630,2407
612,49,6,SUV,23788,1,0.81,9,0,658,1036
613,79,9,Sedan,7201,0,0.14,2,0,605,1308
614,71,3,Hatchback,27403,0,0.37,6,0,674,2017
615,65,8,Convertible,10659,0,0.68,8,1,703,1489
616,42,13,SUV,6153,0,0.79,8,0,606,495
617,57,1,Sedan,9161,2,0.61,1,1,656,3254
618,62,8,Convertible,20503,1,0.53,1,0,588,1073
619,70,0,Sedan,22720,2,0.31,8,0,592,3432
620,18,9,Hatchback,29982,0,0.26,1,0,666,0
621,33,9,Convertible,8478,0,0.89,3,1,686,1018
622,78,19,Hatchback,21660,2,0.23,9,0,575,2948
623,56,2,Convertible,28142,1,0.49,3,1,752,2459
624,22,5,SUV,24864,0,0.9,2,0,625,596
625,39,5,Truck,7361,0,0.23,1,1,660,2270
626,46,1,Truck,26752,0,0.21,1,0,623,1349
627,72,17,Sedan,15160,1,0.72,3,1,636,2660
628,20,1,Convertible,7446,2,0.4,6,0,726,2311
629,29,11,Hatchback,16931,0,0.49,7,0,725,897
630,43,4,SUV,12601,1,0.66,6,0,567,1565
631,33,19,SUV,10051,1,0.44,6,0,622,2742
632,68,6,SUV,8517,1,0.82,9,2,798,3614
633,54,15,Truck,9802,0,0.97,4,1,628,1840
634,39,19,Hatchback,17390,0,0.94,5,0,671,853
635,74,0,SUV,23759,1,0.59,1,0,707,1064
636,46,0,SUV,12850,2,0.42,4,1,693,3332
637,31,16,Sedan,11744,0,0.49,6,1,509,3005
638,45,0,Convertible,27773,0,0.4,7,0,667,570
639,22,19,Convertible,20417,0,0.5,2,1,737,2038
640,64,12,Convertible,11248,0,0.11,6,0,651,1133
641,66,8,Sedan,22355,1,0.15,3,1,598,3156
642,47,14,Truck,20428,0,0.79,7,0,599,354
643,63,2,Sedan,12136,0,0.4,9,0,640,976
644,79,13,SUV,14517,0,0.81,4,0,684,318
645,69,10,Hatchback,29728,1,0.53,8,2,794,3886
646,22,11,SUV,16800,1,0.83,6,0,636,505
647,29,12,SUV,25344,0,0.7,3,0,678,765
648,33,12,Hatchback,24470,0,0.28,3,0,573,1212
649,43,0,Convertible,18417,1,0.5,3,0,566,2088
650,43,9,Sedan,8967,0,0.73,4,2,625,3565
651,65,2,Truck,17361,1,0.4,2,1,672,2727
652,38,3,SUV,9951,0,0.27,5,0,646,1662
653,56,15,SUV,9002,0,0.59,8,1,653,1568
654,53,7,Truck,7332,0,0.35,7,0,636,712
655,50,15,Sedan,16460,1,0.63,9,1,649,3512
656,79,16,SUV,9375,0,0.34,3,1,635,2491
657,47,18,Truck,5685,2,0.92,4,0,583,2132
658,54,14,SUV,25272,1,0.41,8,0,575,1832
659,40,15,Convertible,22352,1,0.92,3,2,718,4544
660,75,14,Convertible,28704,0,0.35,1,1,609,2451
661,27,1,SUV,7033,0,0.64,2,0,638,1609
662,71,10,SUV,12075,1,0.22,8,0,709,1813
663,22,0,Convertible,26645,0,0.8,7,0,637,18
664,53,14,SUV,19647,1,0.28,4,0,694,1669
665,51,18,Sedan,5645,1,0.88,8,1,606,2771
666,69,3,Sedan,9121,1,0.51,3,0,728,2432
667,48,10,Hatchback,13112,0,0.19,1,0,661,1509
668,27,4,Sedan,14271,0,0.43,4,0,649,1320
669,75,2,SUV,11436,1,0.8,6,0,642,1604
670,36,12,SUV,17517,0,0.17,6,0,688,718
671,75,9,Truck,15292,1,0.66,4,0,662,2480
672,49,10,Sedan,28481,0,0.56,8,1,490,2296
673,18,17,Convertible,13292,1,0.38,9,1,628,3210
674,73,1,Convertible,10586,1,0.78,2,0,666,1772
675,22,6,Hatchback,5868,0,0.15,3,1,602,1506
676,62,8,Truck,19602,1,0.55,8,1,625,2523
677,21,9,Convertible,10914,0,0.56,1,0,631,1068
678,33,17,Hatchback,13213,1,0.18,1,0,730,1879
679,41,6,Sedan,27739,0,0.22,7,0,680,1058
680,33,6,Truck,6903,0,0.47,7,0,666,1486
681,72,2,Truck,7576,0,0.58,7,1,592,1996
682,19,11,SUV,19723,0,0.15,5,0,616,2559
683,66,6,Sedan,9109,1,0.11,7,1,693,3191
684,45,16,Truck,25998,0,0.27,9,0,683,1465
685,49,0,Hatchback,29398,0,0.54,6,3,579,4611
686,44,4,Convertible,24677,0,0.14,6,0,720,887
687,37,15,Sedan,23319,0,0.76,3,0,607,54
688,41,14,Sedan,5615,0,0.24,7,2,668,3507
689,29,1,Truck,26441,1,0.8,6,0,787,2267
690,67,8,Truck,15642,0,0.28,5,0,629,848
691,52,6,Truck,16776,0,0.41,3,0,658,1168
692,77,3,Hatchback,29862,3,0.53,3,0,622,3061
693,50,19,SUV,16510,0,0.41,6,0,659,1239
694,50,17,Truck,6923,0,0.12,6,0,721,1786
695,78,3,SUV,18402,0,0.92,5,1,640,1857
696,68,12,SUV,11455,1,0.36,3,0,635,1663
697,60,0,Sedan,12604,2,0.22,2,0,705,3495
698,54,2,Convertible,13152,1,0.22,4,0,587,1591
699,29,15,Convertible,7773,0,0.98,4,0,654,686
700,20,3,Hatchback,15282,0,0.21,2,1,614,1553
701,18,15,Hatchback,26577,0,0.41,9,0,638,1558
702,50,18,Convertible,14776,0,0.16,3,1,606,3679
703,57,0,Convertible,23287,0,0.76,1,1,579,1737
704,27,4,Sedan,5143,1,0.64,5,0,540,958
705,60,18,Sedan,28880,2,0.58,3,0,627,2742
706,61,10,Convertible,23640,0,0.87,6,1,661,1702
707,46,12,Truck,22083,0,0.62,1,0,691,1777
708,30,19,Truck,17401,2,0.96,4,1,583,2874
709,29,4,Sedan,27702,1,0.66,1,1,658,1983
710,48,3,SUV,5270,1,0.42,1,1,678,3245
711,63,3,Convertible,13254,0,0.13,8,1,668,2678
712,19,3,Hatchback,6007,0,0.75,4,1,663,1373
713,78,3,Truck,18715,0,0.44,3,0,542,1360
714,68,19,SUV,15464,0,0.64,6,0,644,930
715,67,17,Truck,15174,1,0.89,9,0,646,1113
716,52,17,SUV,12203,0,0.11,6,0,677,1698
717,40,15,Convertible,8724,1,0.78,1,0,719,1206
718,34,8,Convertible,16926,0,0.49,8,0,637,461
719,43,17,Convertible,27983,1,0.21,1,0,633,1117
720,25,1,Sedan,27871,0,0.62,3,0,657,377
721,46,3,SUV,12917,2,0.58,9,2,651,6180
722,43,11,Hatchback,25893,0,0.86,4,0,672,483
723,27,6,Hatchback,20739,0,0.57,8,0,676,235
724,43,14,Convertible,26784,0,0.84,9,1,641,2323
725,79,6,Hatchback,25704,2,0.59,8,1,675,3511
726,51,16,Truck,19615,0,0.5,6,0,639,980
727,68,15,SUV,10472,0,0.43,9,1,577,2443
728,58,18,SUV,12206,0,0.26,6,0,592,2021
729,24,8,SUV,28256,0,0.63,5,0,533,222
730,21,13,Truck,29307,1,0.59,8,0,733,2263
731,75,16,Sedan,9716,0,0.98,4,1,714,1931
732,70,4,Truck,28502,2,0.47,3,0,702,2488
733,67,1,SUV,7620,1,0.48,4,0,639,1407
734,62,19,SUV,23920,1,0.25,9,0,699,1967
735,28,15,SUV,10103,0,0.64,4,0,695,909
736,46,13,Hatchback,15160,1,0.86,7,0,577,2173
737,73,13,Sedan,28464,0,0.32,1,0,611,1731
738,53,0,Truck,10317,0,0.11,6,0,677,1006
739,42,2,SUV,18587,0,0.72,8,0,626,1796
740,38,6,Convertible,6195,1,0.13,7,0,615,2462
741,78,14,Sedan,21788,0,0.47,5,0,691,1102
742,74,18,Convertible,22678,1,0.65,4,0,609,1351
743,53,19,Sedan,27438,0,0.45,2,1,774,1800
744,27,1,SUV,25009,0,0.33,1,0,730,1448
745,54,18,Sedan,12868,0,0.82,1,1,639,1909
746,26,8,Sedan,7819,0,0.37,5,0,712,751
747,41,18,SUV,26143,0,0.26,9,0,659,1832
748,52,4,Convertible,27129,2,0.45,7,0,629,2548
749,66,17,Convertible,18696,3,0.22,2,0,749,3727
750,52,15,Hatchback,12564,1,0.72,6,0,670,1949
751,65,3,Convertible,8637,0,0.74,7,1,605,2190
752,53,11,Convertible,6873,0,0.11,8,0,673,407
753,35,6,Sedan,22790,2,0.73,9,0,734,2566
754,66,13,Hatchback,10514,0,0.37,3,0,650,976
755,56,11,SUV,6577,0,0.69,2,0,660,614
756,49,2,SUV,29156,0,0.74,7,0,635,798
757,41,4,Truck,26763,2,0.35,8,0,668,2411
758,40,16,Hatchback,17568,0,0.27,9,1,601,2325
759,79,9,Sedan,10311,0,0.84,5,0,610,478
760,49,9,Truck,13828,0,0.77,9,1,633,2097
761,54,10,Truck,10547,0,0.85,1,0,658,0
762,29,16,SUV,22191,1,0.49,9,0,706,1931
763,66,4,Convertible,23779,0,0.51,5,0,643,794
764,72,12,Sedan,25908,0,0.41,2,0,691,2048
765,30,9,Hatchback,6415,0,0.55,6,0,628,0
766,40,8,Truck,12508,0,0.68,1,0,679,1101
767,42,16,Sedan,19882,1,0.83,7,0,710,1519
768,52,0,SUV,23833,1,0.26,7,2,644,4833
769,58,3,Truck,20406,1,0.46,8,0,668,1432
770,47,3,Truck,8496,1,0.52,1,0,621,1753
771,34,17,SUV,16780,0,0.54,2,1,679,2265
772,66,8,SUV,12103,0,0.59,1,0,510,2703
773,79,17,SUV,17221,1,0.82,8,0,569,1366
774,37,13,Sedan,26116,1,0.9,8,0,679,834
775,65,14,Sedan,12022,0,0.24,3,1,568,3294
776,42,5,Sedan,12495,0,0.74,2,0,626,747
777,39,9,Convertible,19422,0,0.53,9,0,720,1048
778,30,14,Truck,13706,0,0.48,5,0,693,1410
779,76,3,Sedan,26483,0,0.2,9,0,770,1158
780,36,17,Convertible,12332,1,0.16,2,0,654,1763
781,66,17,Truck,24678,1,0.98,6,0,646,1224
782,53,16,Sedan,24292,1,0.68,1,1,651,2234
783,29,11,SUV,10416,0,0.51,7,1,604,1486
784,78,6,Hatchback,20251,1,0.79,4,0,639,913
785,58,15,Sedan,29916,0,0.18,7,1,587,1173
786,36,10,Hatchback,18772,1,0.65,9,0,709,1290
787,29,13,Sedan,17164,1,0.69,1,0,687,1185
788,26,2,SUV,27054,0,0.51,1,1,592,2500
789,24,18,Hatchback,7468,1,0.33,7,0,617,1866
790,45,17,Convertible,23812,0,0.96,2,0,670,304
791,31,9,SUV,25072,1,0.37,8,0,664,2538
792,48,5,Hatchback,27532,1,0.21,4,0,598,1698
793,69,12,Hatchback,15887,2,0.67,7,0,653,1706
794,36,9,SUV,7027,1,0.62,2,0,679,436
795,75,17,SUV,28555,0,0.78,8,0,680,772
796,64,19,SUV,16944,0,0.78,6,0,734,734
797,33,15,Truck,5315,0,0.66,1,0,663,1303
798,70,5,Convertible,19133,0,0.29,9,0,588,597
799,22,12,Sedan,8989,1,0.9,2,0,597,1597
800,52,3,Hatchback,5530,0,0.32,4,0,713,0
801,29,13,Sedan,29268,0,0.18,9,0,731,495
802,42,0,SUV,15594,0,0.37,8,0,648,1330
803,69,19,Convertible,23243,0,0.53,8,1,669,2356
804,76,4,Convertible,9757,0,0.29,4,1,655,1401
805,38,7,Truck,12872,1,0.4,1,1,635,2520
806,53,11,SUV,20498,0,0.56,4,0,575,989
807,70,1,Hatchback,14958,0,0.39,3,0,674,877
808,40,11,Truck,6067,0,0.18,3,1,739,2618
809,33,4,SUV,5727,0,0.28,1,0,659,1689
810,74,4,Truck,21627,0,0.81,9,0,635,0
811,56,12,Sedan,5711,0,0.96,3,1,628,1791
812,62,8,SUV,16085,1,0.23,4,0,675,1734
813,70,9,Hatchback,12924,1,0.71,1,0,708,1585
814,59,0,Hatchback,20549,1,0.92,3,0,677,958
815,75,2,SUV,13462,1,0.37,1,0,557,2486
816,56,17,Truck,14989,1,0.85,4,3,737,5180
817,31,11,Convertible,7560,0,0.91,7,0,692,0
818,48,2,SUV,26523,1,0.37,8,2,641,3503
819,75,8,Hatchback,24944,2,0.15,8,0,623,3371
820,22,1,Sedan,25387,0,0.93,1,0,628,22
821,52,2,Hatchback,7177,0,0.4,6,1,693,1812
822,40,13,Convertible,22221,1,0.11,8,0,551,2388
823,46,3,Hatchback,25098,1,0.53,8,1,676,2272
824,60,18,Convertible,8078,2,0.2,9,0,664,2838
825,28,12,SUV,14968,0,0.91,8,0,663,622
826,35,6,Hatchback,26416,0,0.24,5,1,592,2235
827,64,11,Truck,19120,1,0.37,1,2,565,4756
828,29,2,Truck,23034,2,0.81,9,0,762,2331
829,26,8,Hatchback,7948,0,0.83,5,0,657,976
830,27,1,Hatchback,7520,0,0.91,7,0,747,272
831,75,8,Sedan,12269,0,0.55,7,0,695,414
832,61,11,Hatchback,18336,0,0.99,4,0,656,858
833,34,11,Sedan,28981,1,0.56,8,0,662,1277
834,78,14,Sedan,17430,1,0.81,9,0,704,1388
835,55,1,Sedan,19020,0,0.43,4,0,710,1094
836,24,17,Sedan,15710,1,0.95,2,0,674,795
837,63,12,SUV,21746,0,0.72,4,0,705,427
838,30,13,Truck,7256,1,0.17,2,0,707,1819
839,57,4,Sedan,12352,0,0.2,1,1,666,2689
840,59,9,Truck,17836,0,0.9,1,0,620,598
841,26,11,Sedan,9358,1,0.83,4,0,675,615
842,67,9,Truck,16339,0,0.4,9,0,613,1903
843,44,10,Hatchback,26681,1,0.57,9,0,631,1743
844,75,1,Hatchback,26245,0,0.87,7,0,670,234
845,19,4,Truck,19483,0,0.19,5,1,646,2243
846,22,6,Sedan,22259,2,0.22,6,1,716,3772
847,46,5,SUV,27339,0,0.74,1,0,617,590
848,54,2,Truck,12129,1,0.17,3,0,544,2526
849,55,12,Convertible,25235,0,0.42,1,0,716,2097
850,36,2,SUV,21021,0,0.33,5,1,652,2123
851,25,5,Convertible,14344,0,0.78,4,0,655,303
852,65,10,Truck,12805,0,0.1,3,1,611,2382
853,62,16,Sedan,28040,0,0.2,6,0,556,448
854,18,9,Convertible,23306,0,0.19,6,0,609,1391
855,39,11,Truck,13820,1,0.39,9,0,679,1827
856,69,16,SUV,16211,1,0.31,4,0,640,2102
857,34,3,Sedan,20628,0,0.31,9,0,633,74
858,24,1,Convertible,17940,0,0.43,4,0,565,0
859,42,10,Truck,19324,0,0.29,8,0,741,849
860,62,6,Sedan,22512,1,0.2,8,1,647,3452
861,21,1,Sedan,25945,0,0.62,2,0,767,0
862,53,17,Hatchback,13955,1,0.96,8,0,668,1623
863,23,3,Sedan,6019,2,0.65,2,1,728,3307
864,77,7,Truck,26408,0,0.78,8,0,614,131
865,48,19,SUV,20640,1,0.97,6,2,574,3809
866,36,13,Hatchback,28958,2,0.24,3,0,641,2037
867,78,11,Truck,25311,0,0.51,7,1,678,752
868,61,17,Truck,7841,0,0.62,6,0,683,1320
869,71,10,Truck,16139,0,0.39,3,1,670,2114
870,56,7,Convertible,10477,0,0.65,5,0,765,310
871,44,1,Convertible,13866,0,0.66,4,0,670,361
872,27,14,SUV,22392,1,0.86,6,1,634,2278
873,43,8,Truck,22610,2,0.85,1,1,638,3094
874,36,18,Convertible,23019,0,0.23,1,0,610,1047
875,56,19,Convertible,18568,0,0.25,8,0,665,1433
876,79,7,Convertible,28645,0,0.3,8,0,704,678
877,20,18,SUV,29899,2,0.34,9,0,720,2262
878,62,4,SUV,16030,0,0.61,8,0,635,640
879,30,10,Truck,17002,0,0.39,2,0,647,2162
880,67,14,Hatchback,12529,0,0.96,5,0,618,452
881,45,7,Truck,23069,2,0.21,8,0,698,2909
882,79,18,Convertible,20710,1,0.32,9,0,588,1695
883,75,7,Convertible,8712,0,0.88,6,0,614,1312
884,37,18,Sedan,12058,2,0.63,4,0,442,2734
885,45,17,Truck,24328,0,0.59,9,0,591,224
886,25,9,Convertible,22711,0,0.63,4,0,620,767
887,78,6,Convertible,10906,1,0.33,6,0,624,1601
888,58,8,Hatchback,23644,1,0.79,5,0,585,1539
889,56,0,Sedan,22813,1,0.55,1,0,594,2059
890,18,18,Truck,14153,0,0.14,4,0,713,579
891,20,4,SUV,18445,0,0.26,3,1,611,2629
892,30,18,Truck,20328,0,0.83,8,0,560,99
893,45,0,Truck,24346,1,0.41,7,0,598,2407
894,79,14,Hatchback,28770,0,0.8,1,2,599,3420
895,74,15,Truck,23852,0,0.7,8,1,646,842
896,77,6,Hatchback,19654,0,0.37,7,0,668,391
897,66,11,Hatchback,24612,1,0.21,2,0,582,1247
898,42,7,Convertible,29704,1,0.83,4,0,665,1258
899,73,4,SUV,25783,0,0.68,2,0,720,991
900,50,9,Hatchback,20448,0,0.37,9,0,701,1349
901,55,4,Sedan,8966,0,0.57,8,2,679,3024
902,70,16,Sedan,14108,0,0.65,1,0,670,546
903,23,4,SUV,26665,0,0.1,1,0,634,1552
904,75,14,Hatchback,26401,0,0.7,8,0,721,2211
905,61,12,SUV,26539,1,0.69,5,1,671,2082
906,62,0,Convertible,6250,0,0.17,1,0,610,202
907,49,10,Sedan,9688,2,0.81,4,1,642,3046
908,62,0,Truck,25457,1,0.84,2,0,616,913
909,78,10,Sedan,8787,1,0.36,9,2,643,3801
910,64,17,Hatchback,14131,1,0.25,6,0,711,1882
911,38,17,SUV,15470,0,0.72,9,0,641,227
912,33,15,Sedan,10658,0,0.21,1,0,610,821
913,71,12,Truck,14193,0,0.87,1,0,702,314
914,38,6,Truck,25156,1,0.53,4,0,714,1451
915,28,0,SUV,7212,0,0.92,2,0,611,515
916,77,15,SUV,11867,0,0.68,1,0,724,783
917,54,0,Sedan,11963,0,0.36,6,0,698,547
918,53,16,Hatchback,27077,0,0.52,8,0,622,687
919,52,5,Convertible,16329,0,0.58,1,0,711,735
920,36,1,Truck,8991,0,0.83,6,0,588,958
921,37,16,SUV,14295,0,0.88,1,1,626,1110
922,74,5,Convertible,23571,0,0.71,8,0,595,624
923,35,13,Convertible,19735,1,0.36,6,1,601,3048
924,64,17,Convertible,19243,0,0.58,1,0,693,850
925,58,5,Hatchback,17417,0,0.22,9,1,649,2414
926,66,9,SUV,8032,0,0.31,1,1,594,1760
927,31,17,Truck,16005,0,0.37,9,0,621,1042
928,32,8,SUV,8903,2,0.17,3,0,617,3001
929,48,7,Sedan,29604,0,0.9,8,1,663,1894
930,18,9,Truck,17251,0,0.21,8,0,764,1023
931,70,16,SUV,8670,0,0.73,7,1,660,1738
932,71,5,Truck,27111,2,0.56,2,0,664,2862
933,71,13,Sedan,26278,0,0.85,3,0,727,0
934,20,5,Truck,26902,0,0.77,5,1,623,1054
935,33,6,Convertible,23720,0,0.78,5,0,717,0
936,40,11,Hatchback,8323,1,0.48,2,1,629,3017
937,74,2,Sedan,12120,0,0.85,1,1,632,1306
938,28,13,Truck,12859,1,0.19,5,0,634,1879
939,29,18,Sedan,5099,0,0.5,5,0,645,1525
940,27,15,Convertible,8656,0,1.0,3,0,641,0
941,49,6,Hatchback,17709,0,0.95,8,0,668,0
942,33,7,Sedan,11786,0,0.17,6,0,629,1561
943,25,17,Convertible,5693,0,0.62,2,0,655,293
944,55,12,Convertible,26185,1,0.38,2,0,569,1163
945,29,8,Convertible,13209,0,0.76,4,0,689,503
946,41,9,Truck,8709,1,0.76,6,0,707,1266
947,45,8,SUV,24154,1,0.1,9,0,661,1787
948,70,14,Sedan,22414,0,0.86,8,1,687,1956
949,25,19,SUV,25859,0,0.3,8,2,608,3243
950,75,1,Convertible,19843,0,0.97,2,0,726,0
951,45,12,SUV,9209,1,0.91,4,0,660,484
952,53,1,Convertible,28379,0,0.27,6,4,570,4614
953,43,18,Convertible,19846,0,0.67,6,0,711,783
954,25,1,Hatchback,23003,0,0.37,6,1,686,1476
955,75,2,Hatchback,15088,2,0.19,8,0,744,2651
956,77,5,SUV,23900,0,0.89,8,0,733,1596
957,67,2,Sedan,17380,0,0.26,7,0,717,1289
958,45,9,SUV,14707,0,0.48,5,0,674,1056
959,45,5,Sedan,29379,0,0.93,6,0,686,598
960,54,15,SUV,22509,0,0.17,6,0,596,2442
961,58,16,Truck,11906,1,0.6,3,0,636,592
962,53,18,Truck,20895,0,0.61,3,0,799,659
963,44,2,Sedan,26988,0,0.79,7,1,564,2459
964,71,17,Hatchback,24420,1,0.84,6,0,666,1453
965,34,6,Sedan,23910,0,0.48,5,0,648,1438
966,26,8,SUV,20212,0,0.77,6,0,693,434
967,50,19,Convertible,19323,0,0.92,6,0,660,0
968,70,11,Truck,5166,0,0.9,4,0,711,1386
969,37,4,Convertible,25573,2,0.55,5,0,651,2400
970,30,2,Truck,12348,1,0.65,7,0,689,1871
971,45,10,SUV,5575,1,0.71,1,0,668,2058
972,65,3,Truck,12171,0,0.84,6,1,635,2317
973,46,4,Sedan,20748,0,0.56,5,0,628,902
974,30,0,Convertible,8343,0,0.2,6,0,714,1274
975,63,17,Convertible,23202,0,0.45,1,0,681,1136
